budget_code,description,approved_amount,zone_text,budget_type
2103024703,مرکز فرهنگی ورزشی همجوار مسجد امام حسن مجتبی( ع) شهرک ولی عصر(عج),70000000000,07 منطقه هفت,capital
2103024705,پياده رو سازي خيابان ساكت,0,07 منطقه هفت,capital
2103024706,تملک  فضای سبز در شهرک ولیعصر,0,07 منطقه هفت,capital
2103024710,تملك و بازگشايي گلوگاه های بافت در محدوده بیمارستان فیض (قسمت L شکل ابتدای مسیر),50000000000,07 منطقه هفت,capital
2103024711,پیاده رو سازی خیابان مولوی,75000000000,07 منطقه هفت,capital
2103024714,ساماندهی پیاده رو خیابان ادیب(حد فاصل مدرس تا 25 آبان),0,07 منطقه هفت,capital
2103024716,مکانیزه کردن پل عابر پیاده خیابان کاوه مقابل بیمارستان غرضی,40000000000,07 منطقه هفت,capital
2103024717,هنر شهری ورودی شهرک ولی عصر,15000000000,07 منطقه هفت,capital
2103024723,تملک  فضای سبز باغ مولوی,100000000000,07 منطقه هفت,capital
2103024724,احداث سرویس بهداشتی پارک باغ قوشخانه,0,07 منطقه هفت,capital
2103024725,پیاده رو سازی خیابان آیت اله ادیب حد فاصل میدان قدس تا خیابان شهید ضابط زاده,10000000000,07 منطقه هفت,capital
2103024726,روکش آسفالت خیابان پوریای ولی,30000000000,07 منطقه هفت,capital
2103024736,احداث پل رو گذر عابر پیاده مقابل مدرسه کمیل در بلوار بعثت,10000000000,07 منطقه هفت,capital
2103024737,احداث شبکه روشنایی بوستان های محلی شهرک میلاد,30000000000,07 منطقه هفت,capital
2103024739,مشارکت در احداث مجموعه ورزشی مسجد مسلم ابن عقیل,50000000000,07 منطقه هفت,capital
2103024741,دیوار کشی و ساماندهی انتهای بن بست های شهرک ولی عصر,30000000000,07 منطقه هفت,capital
2103024744,زیر سازی و آماده سازی گذر های تفکیکی حکمی,30000000000,07 منطقه هفت,capital
2103024746,تملک و بازگشایی گلوگاه های بافت شمال باغ قوشخانه و جنب مسجد الجلیل,50000000000,07 منطقه هفت,capital
21040102,مشارکت در تملک یا احداث طرح چشمه های نورانی,150000000000,07 منطقه هفت,capital
2104010201,مشارکت در تملک یا احداث طرح چشمه های نورانی,20000000000,07 منطقه هفت,capital
2104010203,احداث فانوس نورانی پارک باقوشخانه,50000000000,07 منطقه هفت,capital
2104010204,احداث فانوس نورانی پارک صفا,50000000000,07 منطقه هفت,capital
2104010205,احداث فانوس نورانی پارک میلاد,30000000000,07 منطقه هفت,capital
22010001,خرید ماشین آلات و وسایل نقلیه,1500000000,07 منطقه هفت,capital
2201000101,خرید ماشین آلات و وسایل نقلیه,1500000000,07 منطقه هفت,capital
22020002,تجهیزات اداری,2000000000,07 منطقه هفت,capital
2202000201,تجهیزات اداری,2000000000,07 منطقه هفت,capital
22020003,تجهیزات رایانه ای,8580000000,07 منطقه هفت,capital
2202000301,تجهیزات رایانه ای,8580000000,07 منطقه هفت,capital
22030001,تجهیزات حفاظتی، ارتباطی و بی سیم,200000000,07 منطقه هفت,capital
2203000101,تجهیزات حفاظتی، ارتباطی و بی سیم,200000000,07 منطقه هفت,capital
22090001,لوازم فنی و تجهیزات,4000000000,07 منطقه هفت,capital
2209000101,لوازم فنی و تجهیزات,3000000000,07 منطقه هفت,capital
2209000105,تجهیزات پایگاه پشتیبانی و مدیریت بحران,1000000000,07 منطقه هفت,capital
23010102,توسعه زیرساخت های شهرهوشمند- شبکه و ارتباطات,0,07 منطقه هفت,capital
2301010201,توسعه زیرساخت های شهرهوشمند- شبکه و ارتباطات,0,07 منطقه هفت,capital
26010101,تملک مسیر بلوار جانبازان حدفاصل دولت آباد تا خیابان فرزانگان,100000000000,07 منطقه هفت,capital
2601010101,تملک مسیر بلوار جانبازان حدفاصل دولت آباد تا خیابان فرزانگان,100000000000,07 منطقه هفت,capital
26010102,تملک ایستگاه قطار شهری میدان قدس,0,07 منطقه هفت,capital
2601010201,تملک ایستگاه قطار شهری میدان قدس,0,07 منطقه هفت,capital
26010105,تملک ایستگاه مترو شاهد,0,07 منطقه هفت,capital
2601010501,تملک ایستگاه مترو شاهد,0,07 منطقه هفت,capital
27010001,حقوق و امتیازات,200000000,07 منطقه هفت,capital
2701000101,حقوق و امتیازات,200000000,07 منطقه هفت,capital
2103000101,ساماندهی آبنماها و مرمت المان ها و نمادها,4550000000,08 منطقه هشت,capital
21030002,اقدامات اصلاحی ناشی از ممیزی انرژی در تاسیسات و تجهیزات,7700000000,08 منطقه هشت,capital
2103000201,اقدامات اصلاحی ناشی از ممیزی انرژی در تاسیسات و تجهیزات,7700000000,08 منطقه هشت,capital
21030004,نصب پلاک‌های شهرداری و شماره‌گذاری معابر,6750000000,08 منطقه هشت,capital
2103000401,نصب پلاک‌های شهرداری و شماره‌گذاری معابر,6750000000,08 منطقه هشت,capital
2103000602,احداث شبکه روشنایی اطراف محوطه های بازی سطح منطقه,0,08 منطقه هشت,capital
2103000604,احداث شبکه روشنایی کوچه حکیم شفایی و پشت ساختمان خدمات شهری,4340000000,08 منطقه هشت,capital
2103000605,احداث شبکه روشنائی لچکی های خیابان باهنر,2660000000,08 منطقه هشت,capital
21030008,حذف گونه های گیاهی پرنیاز آب و جایگزینی با گونه های مناسب,20000000000,08 منطقه هشت,capital
2103000801,حذف گونه های گیاهی پرنیاز آب و جایگزینی با گونه های مناسب,20000000000,08 منطقه هشت,capital
21030009,نصب نقشه خطوط و برنامه زمانبندی اتوبوس ها,100000000,08 منطقه هشت,capital
2103000901,نصب نقشه خطوط و برنامه زمانبندی اتوبوس ها,100000000,08 منطقه هشت,capital
2103001004,تجهیز حسینیه‌ها جهت بهره‌برداری ورزشی تفریحی,12000000000,08 منطقه هشت,capital
2103001502,نگهداری تاسیسات ساختمان های شهرداری,10600000000,08 منطقه هشت,capital
21030018,خرید پساب,0,08 منطقه هشت,capital
2103001801,خرید پساب,0,08 منطقه هشت,capital
21030019,حفر، لایروبی کف‌شکنی و تجهیز چاه فضای سبز,28980000000,08 منطقه هشت,capital
2103001901,حفر، لایروبی کف‌شکنی و تجهیز چاه فضای سبز,28980000000,08 منطقه هشت,capital
21030020,شبکه آبیاری و توزیع آب,69500000000,08 منطقه هشت,capital
2103002001,شبکه آبیاری و توزیع آب,5653000000,08 منطقه هشت,capital
21030021,ساماندهی پارک و قطعات فضای سبز,64990000000,08 منطقه هشت,capital
2103002101,ساماندهی پارک و قطعات فضای سبز,1950000000,08 منطقه هشت,capital
2103002102,ساماندهی فضای سبز بزرگراه شهید ردانی پور (پارک اندیشه),1780000000,08 منطقه هشت,capital
2103002104,ساماندهی فضای سبز پارک سجادیه,2290000000,08 منطقه هشت,capital
2103002105,ساماندهی فضای سبز لوپ های پل امام خمینی (ره),9670000000,08 منطقه هشت,capital
2103002106,ساماندهی فضای سبز  انتهای خیابان ارغوان,1240000000,08 منطقه هشت,capital
2103002107,ساماندهی فضای سبز خیابان ابونعیم,1320000000,08 منطقه هشت,capital
2103002109,ساماندهی پارک شهید شیرانی,0,08 منطقه هشت,capital
2103002111,ساماندهی پارک غدیر,1850000000,08 منطقه هشت,capital
2103002112,ساماندهی پارک ساحل,1000000000,08 منطقه هشت,capital
2103002113,قطعه فضای سبز ـ ابتدای کوچه شماره 6 خیابان حکیم شفاعی,3500000000,08 منطقه هشت,capital
2103002114,ساماندهی پارک ایدر,0,08 منطقه هشت,capital
2103002115,ساماندهی فضای سبز  پشت ساختمان خدمات شهری (تبدیل قطعه درختکاری به پارک),2660000000,08 منطقه هشت,capital
21030025,تعمیر و نگهداری معابر و ابنیه شهری,44000000000,08 منطقه هشت,capital
2103002501,تعمیر و نگهداری معابر و ابنیه شهری,34000000000,08 منطقه هشت,capital
21030027,مبلمان ایستگاه اتوبوس شهری,7000000000,08 منطقه هشت,capital
2103002701,مبلمان ایستگاه اتوبوس شهری,7000000000,08 منطقه هشت,capital
2103002803,احداث شبکه روشنایی پارک کنار گذر بزرگراه شهید ردانی پور (پشت ساختمان خدمات شهری منطقه 8),0,08 منطقه هشت,capital
2103002804,احداث شبکه روشنایی پارک ملت -محله کوجان,0,08 منطقه هشت,capital
2103002805,احداث راستگرد خیابان شهیدان کاظمی کوجان - خیاط خانه سپاه,0,08 منطقه هشت,capital
2103002806,احداث خیابان شهید دوران,0,08 منطقه هشت,capital
2103002808,مشارکت در تملک یا احداث طرح چشمه های نورانی-مسجد امام حسین (ع) پرتمان,0,08 منطقه هشت,capital
2103002809,ساماندهی پیاده روهای پارک رستم شیرازی,0,08 منطقه هشت,capital
2103002810,ساماندهی پارک گل محمدی,0,08 منطقه هشت,capital
2103002812,احداث چاه جذبی و کانال دفع آبهای سطحی و کانیو معابر فرعی سطح منطقه,0,08 منطقه هشت,capital
21030030,طرح‌های ترافیکی تابلوهای انتظامی، اطلاعاتی و راهنمای مسیر,15500000000,08 منطقه هشت,capital
2103003001,طرح‌های ترافیکی تابلوهای انتظامی، اطلاعاتی و راهنمای مسیر,15500000000,08 منطقه هشت,capital
21030031,نوسازی سازه های فرسوده راهنمای مسیر,3000000000,08 منطقه هشت,capital
2103003101,نوسازی سازه های فرسوده راهنمای مسیر,3000000000,08 منطقه هشت,capital
