budget_code,description,approved_amount,budget_type
26010101,تملک مسیر بلوار جانبازان حدفاصل دولت آباد تا خیابان فرزانگان,100000000000,capital
2601010101,تملک مسیر بلوار جانبازان حدفاصل دولت آباد تا خیابان فرزانگان,100000000000,capital
26010102,تملک ایستگاه قطار شهری میدان قدس,0,capital
2601010201,تملک ایستگاه قطار شهری میدان قدس,0,capital
26010105,تملک ایستگاه مترو شاهد,0,capital
2601010501,تملک ایستگاه مترو شاهد,0,capital
27010001,حقوق و امتیازات,200000000,capital
2701000101,حقوق و امتیازات,200000000,capital
2103000101,ساماندهی آبنماها و مرمت المان ها و نمادها,4550000000,capital
21030002,اقدامات اصلاحی ناشی از ممیزی انرژی در تاسیسات و تجهیزات,7700000000,capital
2103000201,اقدامات اصلاحی ناشی از ممیزی انرژی در تاسیسات و تجهیزات,7700000000,capital
21030004,نصب پلاکهای شهرداری و شمارهگذاری معابر,6750000000,capital
2103000401,نصب پلاکهای شهرداری و شمارهگذاری معابر,6750000000,capital
2103000602,احداث شبکه روشنایی اطراف محوطه های بازی سطح منطقه,0,capital
2103000604,احداث شبکه روشنایی کوچه حکیم شفایی و پشت ساختمان خدمات شهری,4340000000,capital
2103000605,احداث شبکه روشنائی لچکی های خیابان باهنر,2660000000,capital
21030008,حذف گونه های گیاهی پرنیاز آب و جایگزینی با گونه های مناسب,20000000000,capital
2103000801,حذف گونه های گیاهی پرنیاز آب و جایگزینی با گونه های مناسب,20000000000,capital
21030009,نصب نقشه خطوط و برنامه زمانبندی اتوبوس ها,100000000,capital
2103000901,نصب نقشه خطوط و برنامه زمانبندی اتوبوس ها,100000000,capital
2103001004,تجهیز حسینیهها جهت بهرهبرداری ورزشی تفریحی,12000000000,capital
2103001502,نگهداری تاسیسات ساختمان های شهرداری,10600000000,capital
21030018,خرید پساب,0,capital
2103001801,خرید پساب,0,capital
21030019,حفر، لایروبی کفشکنی و تجهیز چاه فضای سبز,28980000000,capital
2103001901,حفر، لایروبی کفشکنی و تجهیز چاه فضای سبز,28980000000,capital
21030020,شبکه آبیاری و توزیع آب,69500000000,capital
2103002001,شبکه آبیاری و توزیع آب,5653000000,capital
21030021,ساماندهی پارک و قطعات فضای سبز,64990000000,capital
2103002101,ساماندهی پارک و قطعات فضای سبز,1950000000,capital
2103002102,ساماندهی فضای سبز بزرگراه شهید ردانی پور (پارک اندیشه),1780000000,capital
2103002104,ساماندهی فضای سبز پارک سجادیه,2290000000,capital
2103002105,ساماندهی فضای سبز لوپ های پل امام خمینی (ره),9670000000,capital
2103002106,ساماندهی فضای سبز انتهای خیابان ارغوان,1240000000,capital
2103002107,ساماندهی فضای سبز خیابان ابونعیم,1320000000,capital
2103002109,ساماندهی پارک شهید شیرانی,0,capital
2103002111,ساماندهی پارک غدیر,1850000000,capital
2103002112,ساماندهی پارک ساحل,1000000000,capital
2103002113,قطعه فضای سبز ـ ابتدای کوچه شماره 6 خیابان حکیم شفاعی,3500000000,capital
2103002114,ساماندهی پارک ایدر,0,capital
2103002115,ساماندهی فضای سبز پشت ساختمان خدمات شهری (تبدیل قطعه درختکاری به پارک),2660000000,capital
21030025,تعمیر و نگهداری معابر و ابنیه شهری,44000000000,capital
2103002501,تعمیر و نگهداری معابر و ابنیه شهری,34000000000,capital
21030027,مبلمان ایستگاه اتوبوس شهری,7000000000,capital
2103002701,مبلمان ایستگاه اتوبوس شهری,7000000000,capital
2103002803,احداث شبکه روشنایی پارک کنار گذر بزرگراه شهید ردانی پور (پشت ساختمان خدمات شهری منطقه 8),0,capital
2103002804,احداث شبکه روشنایی پارک ملت -محله کوجان,0,capital
2103002805,احداث راستگرد خیابان شهیدان کاظمی کوجان - خیاط خانه سپاه,0,capital
2103002806,احداث خیابان شهید دوران,0,capital
2103002808,مشارکت در تملک یا احداث طرح چشمه های نورانی-مسجد امام حسین (ع) پرتمان,0,capital
2103002809,ساماندهی پیاده روهای پارک رستم شیرازی,0,capital
2103002810,ساماندهی پارک گل محمدی,0,capital
2103002812,احداث چاه جذبی و کانال دفع آبهای سطحی و کانیو معابر فرعی سطح منطقه,0,capital
21030030,طرحهای ترافیکی تابلوهای انتظامی، اطلاعاتی و راهنمای مسیر,15500000000,capital
2103003001,طرحهای ترافیکی تابلوهای انتظامی، اطلاعاتی و راهنمای مسیر,15500000000,capital
21030031,نوسازی سازه های فرسوده راهنمای مسیر,3000000000,capital
2103003101,نوسازی سازه های فرسوده راهنمای مسیر,3000000000,capital
21030032,هوشمندسازی تقاطع ها,9230000000,capital
2103003201,هوشمندسازی تقاطع ها,9230000000,capital
21030033,نصب چراغ راهنمایی ترافیکی سطح منطقه,20000000000,capital
2103003301,نصب چراغ راهنمایی ترافیکی سطح منطقه,20000000000,capital
21030035,بند 14 و ماده 110 قانون شهرداری,22000000000,capital
2103003501,بند 14 و ماده 110 قانون شهرداری,22000000000,capital
21030036,حفر و تنقیه چاههای آب باران,9000000000,capital
2103003601,حفر و تنقیه چاههای آب باران,9000000000,capital
21030037,احداث آبراهه و کانیو,5900000000,capital
2103003701,احداث آبراهه و کانیو,5900000000,capital
21030039,واکاری درختان,10000000000,capital
2103003901,واکاری درختان,10000000000,capital
21030043,تهیه و نصب پلاک پستی_x000D_,0,capital
2103004301,تهیه و نصب پلاک پستی,0,capital
21030101,احداث پارکینگ ترمینال کاوه,80000000000,capital
2103010101,احداث پارکینگ ترمینال کاوه,80000000000,capital
21030102,احداث منبع آب گل محمدی,50000000000,capital
2103010201,احداث منبع آب گل محمدی,50000000000,capital
21030103,احداث منبع آب ماه فرخی,30000000000,capital
2103010301,احداث منبع آب ماه فرخی,30000000000,capital
21030104,احداث منبع آب پارک بهشت,30000000000,capital
2103010401,احداث منبع آب پارک بهشت,30000000000,capital
21030106,احداث و بازسازی پیاده رو و فضای سبز پارک گل محمدی,0,capital
2103010601,احداث و بازسازی پیاده رو و فضای سبز پارک گل محمدی,0,capital
21030108,احداث خیابان شهید دوران,0,capital
2103010801,احداث خیابان شهید دوران,0,capital
21030109,احداث مجموعه فرهنگی باغ نوش,100000000000,capital
2103010901,احداث مجموعه فرهنگی باغ نوش,100000000000,capital
21030110,احداث رمپ خروجی امام خمینی (ره) مقابل شریف,500000000000,capital
2103011001,احداث رمپ خروجی امام خمینی (ره) مقابل شریف,500000000000,capital
21030111,احداث خیابان استاد شهریار جنوبی,0,capital
2103011101,احداث خیابان استاد شهریار جنوبی,0,capital
21030113,آسفالت رینگ سه در محدوده منطقه هشت,0,capital
2103011301,آسفالت رینگ سه در محدوده منطقه هشت,0,capital
21030114,احداث تقاطع غیر همسطح میدان شهید علیخانی,0,capital
2103011401,احداث تقاطع غیر همسطح میدان شهید علیخانی,0,capital
21030158,احداث بوستان محلی شمس آباد ( باغ گله ) با رویکرد خانواده محور,250000000000,capital
2103015801,احداث بوستان محلی شمس آباد ( باغ گله ) با رویکرد خانواده محور,250000000000,capital
2103024603,احداث محوطه چندمنظوره آذرکیش,10000000000,capital
2103024608,خرید و نصب دیزل ژنراتور ساختمان شهرداری منطقه,25000000000,capital
2103024609,احداث محوطه چندمنظوره خیابان شهیدان علاقه مندان,5000000000,capital
2103024612,ساماندهی رفیوژ خیابان کاوه (حدفاصل پل شهید چمران تا خیابان شهیدباهنر),10000000000,capital
2103024613,احداث سرویس بهداشتی بوستان احرار,0,capital
2103024614,تملک و بازگشایی گلوگاه ورودی خیابان تیران و آهنگران,50000000000,capital
2103024622,اصلاح درزهای انبساط پل امام خمینی (ره)- فاز دوم,0,capital
2103024623,بازسازی و بهسازی سالن ورزشی ایستگاه آتش نشانی شماره 6,0,capital
2103024624,مبلمان ویژه حد فاصل میدان شهدا تا پل 25 آبان,15000000000,capital
